id,name,status,first_air_date,episode_run_time,overview,vote_average,vote_count,genres,keywords,original_name,poster_path,backdrop_path,popularity,original_language,type,number_of_episodes,number_of_seasons,homepage,networks,created_by,last_episode_to_air,Cast_Summary,Crew_Summary,Video_Summary,source_series_name
233629,Bodies,Ended,2023-10-19,0,"One victim, found dead on a London street. Four detectives, in four different time periods, must solve the mystery to protect Britain's future.",7.178,437,"Crime, Mystery, Sci-Fi & Fantasy, Drama","london, england, detective, based on graphic novel, lgbt, timeline, whitechapel, gay theme, parallel stories, murder victim",Bodies,/qWX71nLvoLsBNPEjddZMC75lq6I.jpg,/zdE0HzIFadTkGliGyh8DbMuZ3IH.jpg,27.1337,en,Miniseries,8,1,https://www.netflix.com/title/81252916,Netflix,Paul Tomalin,'Know You Are Loved',"Jacob Fortune-Lloyd, Shira Haas, Amaka Okafor, Kyle Soller, Greta Scacchi","Si Spencer (Graphic Novel), Charlie Fowler (Art Direction), Liz Simpson (Art Direction)",Official Trailer,bodies
241257,Bodkin,Canceled,2024-05-09,0,"A ragtag crew of podcasters sets out to investigate mysterious disappearances from decades earlier in a charming Irish town with dark, dreadful secrets.",6.358,103,"Drama, Mystery","nun, dark comedy, ireland, true crime, podcaster, investigative journalist, mysterious disappearance, absurd, thriller",Bodkin,/fvpYJkQaeon5kmxioIPHFmgA2v5.jpg,/eTqt0lkDNX4dOwgbozhpzOvxPtm.jpg,23.2881,en,Scripted,7,1,https://www.netflix.com/title/81423482,Netflix,Jez Scharf,Empty Your Pockets,"Siobhán Cullen, Robyn Cara, Chris Walley, David Wilmot, Will Forte","Michelle Obama (Executive Producer), Tonia Davis (Executive Producer), Alex Metcalf (Executive Producer)",Creating The World Of Bodkin,bodkin
1911,Bones,Ended,2005-09-13,0,"Dr. Temperance Brennan and her colleagues at the Jeffersonian's Medico-Legal Lab assist Special Agent Seeley Booth with murder investigations when the remains are so badly decomposed, burned or destroyed that the standard identification methods are useless.",8.2,3296,"Crime, Drama","washington dc, usa, fbi, forensic science, murder investigation, crime investigation, forensic archaeology",Bones,/eyTu5c8LniVciRZIOSHTvvkkgJa.jpg,/e9n87p3Ax67spq3eUgLB6rjIEow.jpg,141.6401,en,Scripted,246,12,http://www.fox.com/bones,FOX,Hart Hanson,The End in the End,"Emily Deschanel, David Boreanaz, John Boyd, Michaela Conlin, Tamara Taylor","Karine Rosenthal (Co-Executive Producer), Jan DeWitt (Co-Executive Producer), Robin Lewis West (Costume Design)",Bones extended intro (season 1-9),bones
34388,Borgia,Ended,2011-10-10,52,"The name Borgia stands for betrayal, intrigue and corruption in the Vatican, which was the center of the world during the Renaissance.",7.3,81,"Action & Adventure, Drama, Crime","historical, borgia family, italian history, renaissance, italian renaissance, european history, court intrigue, papal states",Borgia,/rhphgkv2dl7qgnq4pGfQGWVSJSy.jpg,/4phoBYckOcCVo4jpJlJ4QLz1Wh8.jpg,21.5231,fr,Scripted,38,3,http://www.canalplus.fr/c-series/pid5473-c-borgia.html,Canal+,Tom Fontana,1507,"John Doman, Mark Ryder, Assumpta Serna, Isolda Dychauk-Ott, Marta Gastini","Vito Colazzo (Unit Production Manager), Tom Fontana (Producer), Barry Levinson (Producer)",,borgia
153657,Bosch: Legacy,Ended,2022-05-05,0,"Bosch is now making a living as a private investigator two years after he quit the LAPD and finds himself working with one time enemy and top-notch attorney Honey “Money” Chandler. Meanwhile, Bosch's daughter Maddie is venturing into the world of the LAPD.",8.0,200,"Crime, Drama",private investigator,Bosch: Legacy,/ge5gFKCO6m7MuGyjwjoGvqo2q2m.jpg,/wVGiwvE5CtlVPrP0oEO3W70ft6D.jpg,38.3915,en,Scripted,30,3,https://www.amazon.com/dp/B09PQPSX34/,"Prime Video, Amazon Freevee","Tom Bernardo, Eric Overmyer, Michael Connelly",Dig Down,"Titus Welliver, Mimi Rogers, Madison Lintz, Stephen A. Chang, Denise G. Sanchez","Michael Connelly (Novel), Titus Welliver (Executive Producer), Pieter Jan Brugge (Executive Producer)",Bosch: Legacy S2 Teaser | Coming October 20,bosch legacy
38922,Boss,Canceled,2011-10-21,55,"Boss is an American political drama television serial created by Farhad Safinia. The series stars Kelsey Grammer as Tom Kane, the mayor of Chicago, who has recently been diagnosed with dementia with Lewy bodies, a degenerative neurological disorder.",7.184,128,"Drama, War & Politics, Crime","chicago, illinois, mayor, dementia, politics, political, psychological, political drama",Boss,/1alxC6GZwf0Q0g1XPvVt2j9JeWQ.jpg,/ak8ahTjiYg5sLB8FqDH7XhdYC7l.jpg,14.2453,en,Scripted,18,2,http://www.starz.com/originals/Boss,Starz,Farhad Safinia,True Enough,"Kelsey Grammer, Connie Nielsen, Jeff Hephner, Kathleen Robertson, Troy Garity","Christopher Brown (Production Design), Kelsey Grammer (Producer), Lynnie Greene (Producer)",Boss STARZ [Trailer],boss
1777,Boy Meets World,Ended,1993-09-24,24,"The coming of age events and everyday life-lessons of Cory Matthews, a Philadelphian who grows up from a young boy to a married man.",8.242,521,"Drama, Comedy, Family","philadelphia, pennsylvania, friendship, high school, growing up, family relationships, coming of age, school, sitcom, life lessons",Boy Meets World,/ioIBfLdkp8HmE2HOJlkLKJGXXug.jpg,/ovAAHQ09HFBOCoit0dVpM4R3VKn.jpg,37.369,en,Scripted,158,7,,ABC,"Michael Jacobs, April Kelly",Brave New World (2),"Ben Savage, Rider Strong, Danielle Fishel, William Daniels, Will Friedle","David Kendall (Executive Producer), Bob Young (Producer), Ed Decter (Producer)",,boy meets world
209332,Boy Swallows Universe,Ended,2024-01-11,0,A young boy growing up in the suburbs of 1980s Brisbane faces the harsh realities of life — and the looming dangers that threaten his family.,7.2,110,"Drama, Crime, Mystery","based on novel or book, gangster, coming of age, miniseries, brisbane, 1980s",Boy Swallows Universe,/nb0ek7qonE0YkyaB4dsAw5J9NoH.jpg,/v0cVF5nO5FvcF5oLyQX5ayYpypu.jpg,20.3421,en,Miniseries,7,1,https://www.netflix.com/title/81449940,Netflix,John Collee,Boy Meets End,"Phoebe Tonkin, Travis Fimmel, Lee Tiger Halley","Kerry Thompson (Costume Design), Angela Conte (Makeup Designer), Troy Lum (Executive Producer)",Bringing a beloved Aussie book to the screen,boy swallows universe
64554,BrainDead,Canceled,2016-06-13,45,"A young fresh-faced Hill staffer gets her first job in Washington, D.C. and discovering two things: 1. The government has stopped working, and 2. alien spawn have come to earth and eaten the brains of a growing number of Congressmen and Hill staffers.",7.239,190,"Sci-Fi & Fantasy, Drama, Comedy","washington dc, usa, politics, government, alien, usa politics",BrainDead,/glUWJyqN9EUO2kb8rB0T1PUmiJU.jpg,/ty4pvsaRwiInfTwGCokBDTYsDC6.jpg,14.3872,en,Scripted,13,1,http://www.cbs.com/shows/braindead/,CBS,"Robert King, Michelle King",The End of All We Hold Dear: What Happens When Democracies Fail: A Brief Synopsis,"Mary Elizabeth Winstead, Danny Pino, Aaron Tveit, Tony Shalhoub, Nikki M. James",,"Elizabeth Winstead​, Danny Pino​, Tony Shalhoub​ in Braindead - ​TV Review",braindead
37363,Braquo,Ended,2009-10-12,50,A group of police officers in Paris use violence and intimidation to solve crimes.,7.202,57,"Action & Adventure, Drama",police,Braquo,/uZNrgZq8XAixiel5enJm0HpGJAC.jpg,/lJVtcLeH2PHKwC3V4V31F00ooQw.jpg,17.3276,fr,Scripted,32,4,http://www.canalplus.fr/series/pid3971-braquo.html,Canal+,Olivier Marchal,All The Way And Until The End,"Joseph Malerba, Karole Rocher, Alain Figlarz, Geoffroy Thiébaut, Samuel Le Bihan",,Braquo Season 4 Box Set Trailer (English Subtitles),braquo
32861,Breakout Kings,Canceled,2011-03-06,60,"Driven by the fact that there are few things more dangerous than a prisoner who has just escaped, and tired of following protocol and resorting to outdated methods of law enforcement, veteran U.S. Marshals Charlie Duchamp and Ray Zancanelli are taking an unorthodox approach to their work: using former fugitives to catch fugitives.",6.6,123,"Action & Adventure, Drama, Crime","prison, police, u.s. marshal, task force, ex-con, escaped prisoner, criminal consultant",Breakout Kings,/yAAuZlwVnAKEquHbie1LD4EPK0B.jpg,/yA6CFDqNsh0Vb2Wjgm4CLtbrYqy.jpg,5.6005,en,Scripted,23,2,http://www.aetv.com/breakout-kings/index.jsp,A&E,"Matt Olmstead, Nick Santora",Served Cold,"Laz Alonso, Domenick Lombardozzi, Serinda Swan, Jimmi Simpson, Brooke Nevin","Katherine Pope (Executive Producer), Nick Santora (Producer), Peter Chernin (Producer)",Breakout Kings Trailer [official],breakout kings
105521,Breathe: Into the Shadows,Returning Series,2020-07-09,0,"A 6-year old girl is kidnapped by a mysterious masked man, who demands an unusual ransom. To save his daughter, Dr. Avinash Sabharwal must kill someone! Meanwhile, Kabir Sawant's journey continues in the hostile environment of the Delhi Crime branch. Lies, deceit and mind games begin when Kabir is given charge of the investigation, and meets Avinash.",7.263,38,"Drama, Mystery, Crime",,Breathe: Into the Shadows,/mWAkrsBHsrpYGy1E2JzaRkKjfAh.jpg,/52m53Wi3jyCr9b8oDcAHPZfjCNC.jpg,11.36,hi,Scripted,20,2,https://www.amazon.com/dp/B08BWVK33R,Prime Video,Mayank Sharma,Paradise,,,"Breathe - Into The Shadows | Watch Now | Abhishek Bachchan, Nithya Menen, Amit Sadh |Amazon Original",breathe into the shadows
253029,Brewing Love,Ended,2024-11-04,70,"A heart-fluttering love story between Chae Yong-ju, a super passionate sales king at a liquor company who hides her emotions, and Yun Min-ju, a super sensitive brewery owner who is adept at catching people’s emotions.",7.6,29,"Comedy, Drama","beer, romcom",취하는 로맨스,/kQMXEmYkyKGMGA1ZdgfWIxCOWOX.jpg,/rl3DbxIiKp8SDbZ9dLmUDVhhjcA.jpg,6.3307,ko,Scripted,12,1,https://ena.skylifetv.co.kr/bbs/board.php?bo_table=drama&wr_id=32,ENA,Park Seon-ho,Finding a New Path,"Kim Se-jeong, Lee Jong-won, Shin Do-hyun, Baek Sung-chul, Ryu Won-woo",Park Seon-ho (Director),"[TRAILER] Brewing Love | Kim Se Jeong, Lee Jong Won | Viu",brewing love
66393,"Bring It On, Ghost",Ended,2016-07-11,65,Hyun-Ji studied for her 19 years before she died in an accident. She is now a ghost and has wandered around the world for several years. Hyun-Ji then meets exorcist Park Bong-Pal. Hyun-Ji and Bong-Pal listens to various stories from ghosts and sends them to the otherworld.,7.858,109,"Drama, Mystery, Sci-Fi & Fantasy","exorcism, based on comic, romance, serial killer, ghost hunting, interspecies romance, college life, based on webcomic or webtoon",싸우자 귀신아,/zb92aCrjRAFxsgn9VUXXhiso6h8.jpg,/2gYZ0jQ7JKIukQSALPUXU7TZCbb.jpg,17.8105,ko,Scripted,16,1,,tvN,Park Joon-hwa,Happily Ever After,"Kim So-hyun, Ok Taec-yeon, Kwon Yul, Kim Sang-ho, David Lee","Park Joon-hwa (Director), Kim Ji Sun (Screenplay), Lee Dae-il (Writer)",,bring it on ghost
212963,Buddy Daddies,Ended,2023-01-07,24,Two assassins who never miss their mark must juggle fatherhood with their demanding job when they suddenly find themselves raising a four-year-old girl.,8.0,66,"Animation, Comedy, Action & Adventure, Crime","adoption, espionage, organized crime, mafia, bromance, buddy, anime, time skip, guns, found family, surreal humor, comforting, familiar, gay subtext",Buddy Daddies,/200lUtWr0k0iaDfhuX0fFz8tETR.jpg,/bu3JtuP6kbRaaT5wpBpCUKOrhTY.jpg,23.9243,ja,Scripted,12,1,https://buddy-animeproject.com/,"Gunma TV, Tokyo MX, BS11, Tochigi TV",,Daughter Daddies,"Toshiyuki Toyonaga, Koki Uchiyama, Hina Kino, Toshiyuki Morikawa, Mitsuaki Madono","Katsutoshi Kitagawa (Original Music Composer), Yoshiyuki Asai (Series Director), Yuko Kakihara (Series Composition)",Official Trailer [Subtitled],buddy daddies
271309,Buried Hearts,Ended,2025-02-21,65,"Seo Dong-ju, who hacked a political slush fund worth two trillion won, risks it all for revenge.",8.233,30,"Crime, Mystery, Drama","revenge, betrayal, hacking, slush fund, thriller, chaebol, corporate scheming",보물섬,/vKf5h2xEtmTSp4GcYXPOUWdocQ7.jpg,/vJMoMgjavkgkaUBDGQVVv4OjTjf.jpg,14.9717,ko,Scripted,16,1,https://programs.sbs.co.kr/drama/buriedhearts,SBS,Lee Myung-hee,You'll Have To Ask More Earnestly,"Park Hyung-sik, Huh Joon-ho, Hong Hwa-yeon, Gong Ji-ho, Kwon Soo-hyun","Jin Chang-kyu (Director), Lee Myung-hee (Writer)",Teaser 3,buried hearts
210268,Burn the House Down,Ended,2023-07-13,0,"After her mother took the blame for a tragic fire 13 years ago, Anzu plots revenge by working as a housekeeper under a pseudonym for her icy stepmother.",7.287,54,"Drama, Mystery","revenge, based on manga, suspense",御手洗家、炎上する,/s4Ot7YP5GjEW8ggmjXbf79u6b2N.jpg,/g0UxlBGBBFTYgv4Gk2b3ZlZCjQa.jpg,30.2256,ja,Miniseries,8,1,https://www.netflix.com/title/81511743,Netflix,Arisa Kaneko,Episode 8,"Mei Nagano, Kyoka Suzuki, Yuri Tsunematsu, Michiko Kichise, Taishi Nakagawa","Miho Kobayashi (Producer), Shinichi Takahashi (Executive Producer), Masahiro Uchiyama (Producer)",Official Trailer [ENG SUB],burn the house down
229962,Burning Body,Ended,2023-09-08,0,"When a police officer is murdered and set on fire, all eyes focus on two other agents: his girlfriend and her lover.",6.708,118,"Drama, Mystery","based on true story, miniseries, thriller",El cuerpo en llamas,/ttUAM6vZ7IhLfEFeBtWKVom3LVQ.jpg,/rq3nfr6lbYVY9rhBR4Q6BoMFNNE.jpg,16.2177,es,Miniseries,8,1,https://www.netflix.com/title/81306170,Netflix,Laura Sarmiento,May 1st 2017,"Úrsula Corberó, Quim Gutiérrez, José Manuel Poga, Isak Férriz, Eva Llorach","Jorge Torregrossa (Executive Producer), Marc J. Peabody (Accounting Trainee), Aitor Etxebarria (Music)",Official Trailer [Subtitled],burning body
154825,Business Proposal,Ended,2022-02-28,61,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.",8.455,628,"Comedy, Drama","based on novel or book, fake identity, businessman, blind date, romance, heir, employer employee relationship, office romance, rich man poor woman, secondary couple, charming, chaebol, joyful",사내맞선,/iLh7L8ZuvgdxFaM9sImyv2iKYLe.jpg,/9XvDKzoFqDLepuC3K3FFXCuD8jc.jpg,35.6005,ko,Miniseries,12,1,https://programs.sbs.co.kr/drama/businessproposal,SBS,"Han Sul-hee, Park Seon-ho, Hong Bo-hee",We're getting married,"Ahn Hyo-seop, Kim Se-jeong, Kim Min-gue, Seol In-a, Lee Duck-hwa","Park Se-jun (Music), Lee Mu-jin (Vocals), Kim Min-seok (Vocals)",Business Proposal | Official Trailer | Netflix [ENG SUB],business proposal
72748,Strike,Returning Series,2017-08-27,0,"A war veteran turned private detective operates out of a tiny office in London’s Denmark Street. Although wounded both physically and psychologically, his unique insight and background as a military police investigator prove crucial in solving complex crimes that have baffled the police. Based on the bestselling novels written by J.K. Rowling under the pseudonym Robert Galbraith.",7.155,216,"Crime, Drama, Mystery","london, england, based on novel or book, private detective, mysterious, romantic",Strike,/oPTJfwuMLz6Lr3suGK4584MAJAC.jpg,/x9yqsGeZjqmlCh5qVfhmFPp2kcH.jpg,25.7051,en,Scripted,19,6,http://www.bbc.co.uk/programmes/b093ypxy,BBC One,"J.K. Rowling, Ben Richards, Tom Edge",Episode 4,"Tom Burke, Holliday Grainger, Jack Greenlees, Ruth Sheen, Emma Fielding","J.K. Rowling (Executive Producer), J.K. Rowling (Novel), J.K. Rowling (Writer)",Official US Trailer,c b strike
71225,Cable Girls,Ended,2017-04-28,50,"In 1920s Madrid, four women at the National Telephone Company ring in revolution as they deal with romance, envy and the modern workplace.",7.8,480,Drama,"work, female friendship, telephone, 1920s, workplace romance, rekindled romance, bittersweet, period piece, soapy",Las chicas del cable,/lAwLmgq1zy0xJnusszmvWTLjFlO.jpg,/d6OgVSNEp2ZTvYE7nmo69lhFTX8.jpg,23.9627,es,Scripted,42,5,https://www.netflix.com/title/80100929,Netflix,"Gema R. Neira, Ramón Campos, Teresa Fernández-Valdés",Chapter 42: The End,"Blanca Suárez, Yon González, Ana Fernández, Nadia de Santiago, Martiño Rivas",,Cable Girls | Final Trailer | Netflix,cable girls
33958,Camelot,Canceled,2011-02-25,50,"Camelot is a historical-fantasy-drama television series based on the Arthurian legend, was produced by Graham King, Morgan O'Sullivan and Michael Hirst.",6.315,173,"Sci-Fi & Fantasy, Drama","england, king arthur, historical, british history, medieval, knights of the round table, 5th century, sword and sorcery, arthurian mythology, heroic, historical fantasy",Camelot,/kT4yBlYjB0Cm6Qp9bwkjXrFPU1v.jpg,/iIsRu2x3gTLoH26DGs9gpvrvqPg.jpg,19.9624,en,Scripted,10,1,http://www.starz.com/originals/Camelot,Starz,"Michael Hirst, Chris Chibnall",Reckoning,"Jamie Campbell Bower, Eva Green, Joseph Fiennes, Tamsin Egerton, Philip Winchester","Morgan O'Sullivan (Executive Producer), Michael Hirst (Producer), Anne Thomopoulos (Producer)",Camelot Season 1 - Official Trailer,camelot
213402,Campfire Cooking in Another World with My Absurd Skill,Returning Series,2023-01-11,24,"Tsuyoshi Mukohda, an ordinary salaryman, is suddenly transported to another world one day. The unique skill he gains upon arrival in this world is the seemingly useless ""Online Grocery."" Mukohda is discouraged at first, but the modern foods he's able to bring to his new world using this skill prove to have some unbelievable effects!",8.365,222,"Animation, Action & Adventure, Sci-Fi & Fantasy","cooking, wolf, reincarnation, campfire, fantasy world, gourmet, anime, isekai, fantasy, based on light novel, adventure",とんでもスキルで異世界放浪メシ,/i9dL4Prs5UImh3YpCgN2DbjYoCg.jpg,/4A74F9J4HBQYDcudi1tyb3Mz0zS.jpg,21.1704,ja,Scripted,13,2,https://tondemoskill-anime.com,"TV Tokyo, TV Aichi, TVQ, TV Osaka, TVh, TSC",,Adventures Are as Countless as Varieties of Food,"Yuma Uchida, Satoshi Hino, Hina Kino, Maaya Uchida, You Taichi","Hisao Muramatsu (Prop Designer), Enishi Shinkawa (Prop Designer), Hisako Akagi (Art Designer)",Making MAPPA's Campfire Cooking in Another World with My Absurd Skill - Sound Design [Subtitled],campfire cooking in another world with my absurd skill
